t, dist, e_dist, dist_err, input, output, error
2.350500, 0.313646, -7.407857, 7.721503, -1.570796, -1.594430, 0.023634, 
2.350600, 0.376328, -7.405881, 7.782208, -1.570796, -1.594428, 0.023632, 
2.350700, 0.438950, -7.403509, 7.842459, -1.570796, -1.594426, 0.023630, 
2.350800, 0.501503, -7.400743, 7.902246, -1.570796, -1.594423, 0.023627, 
2.350900, 0.563977, -7.397582, 7.961559, -1.570796, -1.594421, 0.023625, 
2.351000, 0.626361, -7.394027, 8.020389, -1.570796, -1.594418, 0.023622, 
2.351100, 0.688647, -7.390079, 8.078727, -1.570796, -1.594416, 0.023620, 
2.351200, 0.750824, -7.385739, 8.136563, -1.570796, -1.594413, 0.023617, 
2.351300, 0.812883, -7.381006, 8.193889, -1.570796, -1.594410, 0.023614, 
2.351400, 0.874813, -7.375882, 8.250695, -1.570796, -1.594407, 0.023611, 
2.351500, 0.936605, -7.370368, 8.306973, -1.570796, -1.594404, 0.023608, 
2.351600, 0.998249, -7.364464, 8.362713, -1.570796, -1.594401, 0.023605, 
2.351700, 1.059735, -7.358172, 8.417907, -1.570796, -1.594398, 0.023602, 
2.351800, 1.121054, -7.351492, 8.472546, -1.570796, -1.594394, 0.023598, 
2.351900, 1.182196, -7.344425, 8.526621, -1.570796, -1.594391, 0.023595, 
2.352000, 1.243152, -7.336973, 8.580124, -1.570796, -1.594387, 0.023591, 
2.352100, 1.303911, -7.329136, 8.633047, -1.570796, -1.594384, 0.023588, 
2.352200, 1.364464, -7.320917, 8.685381, -1.570796, -1.594380, 0.023584, 
2.352300, 1.424802, -7.312316, 8.737117, -1.570796, -1.594376, 0.023580, 
2.352400, 1.484914, -7.303334, 8.788248, -1.570796, -1.594372, 0.023576, 
2.352500, 1.544793, -7.293973, 8.838766, -1.570796, -1.594368, 0.023572, 
2.352600, 1.604427, -7.284235, 8.888662, -1.570796, -1.594363, 0.023567, 
2.352700, 1.663808, -7.274121, 8.937929, -1.570796, -1.594359, 0.023563, 
2.352800, 1.722926, -7.263633, 8.986559, -1.570796, -1.594354, 0.023558, 
2.352900, 1.781772, -7.252772, 9.034544, -1.570796, -1.594350, 0.023554, 
2.353000, 1.840337, -7.241539, 9.081876, -1.570796, -1.594345, 0.023549, 
2.353100, 1.898611, -7.229938, 9.128549, -1.570796, -1.594340, 0.023544, 
2.353200, 1.956585, -7.217969, 9.174555, -1.570796, -1.594335, 0.023539, 
2.353300, 2.014251, -7.205635, 9.219886, -1.570796, -1.594330, 0.023534, 
2.353400, 2.071598, -7.192937, 9.264535, -1.570796, -1.594325, 0.023529, 
2.353500, 2.128618, -7.179878, 9.308496, -1.570796, -1.594319, 0.023523, 
2.353600, 2.185302, -7.166459, 9.351761, -1.570796, -1.594314, 0.023518, 
2.353700, 2.241641, -7.152683, 9.394324, -1.570796, -1.594308, 0.023512, 
2.353800, 2.297626, -7.138552, 9.436178, -1.570796, -1.594302, 0.023506, 
2.353900, 2.353248, -7.124068, 9.477316, -1.570796, -1.594296, 0.023500, 
2.354000, 2.408499, -7.109233, 9.517731, -1.570796, -1.594290, 0.023494, 
2.354100, 2.463369, -7.094049, 9.557418, -1.570796, -1.594284, 0.023488, 
2.354200, 2.517850, -7.078520, 9.596370, -1.570796, -1.594277, 0.023481, 
2.354300, 2.571934, -7.062648, 9.634581, -1.570796, -1.594271, 0.023475, 
2.354400, 2.625611, -7.046434, 9.672045, -1.570796, -1.594264, 0.023468, 
2.354500, 2.678874, -7.029882, 9.708756, -1.570796, -1.594257, 0.023461, 
2.354600, 2.731714, -7.012994, 9.744708, -1.570796, -1.594250, 0.023454, 
2.354700, 2.784122, -6.995773, 9.779896, -1.570796, -1.594243, 0.023447, 
2.354800, 2.836091, -6.978222, 9.814313, -1.570796, -1.594236, 0.023440, 
2.354900, 2.887612, -6.960343, 9.847955, -1.570796, -1.594228, 0.023432, 
2.355000, 2.938677, -6.942139, 9.880816, -1.570796, -1.594221, 0.023425, 
2.355100, 2.989278, -6.923613, 9.912892, -1.570796, -1.594213, 0.023417, 
2.355200, 3.039407, -6.904769, 9.944176, -1.570796, -1.594205, 0.023409, 
2.355300, 3.089056, -6.885608, 9.974664, -1.570796, -1.594197, 0.023401, 
2.355400, 3.138217, -6.866134, 10.004351, -1.570796, -1.594189, 0.023393, 
2.355500, 3.186883, -6.846351, 10.033233, -1.570796, -1.594181, 0.023385, 
2.355600, 3.235045, -6.826260, 10.061305, -1.570796, -1.594172, 0.023376, 
2.355700, 3.282697, -6.805866, 10.088563, -1.570796, -1.594163, 0.023367, 
2.355800, 3.329830, -6.785172, 10.115001, -1.570796, -1.594155, 0.023359, 
2.355900, 3.376437, -6.764180, 10.140617, -1.570796, -1.594146, 0.023350, 
2.356000, 3.422511, -6.742894, 10.165405, -1.570796, -1.594136, 0.023340, 
2.356100, 3.468045, -6.721319, 10.189363, -1.570796, -1.594127, 0.023331, 
2.356200, 3.513031, -6.699456, 10.212486, -1.570796, -1.594118, 0.023322, 
2.356300, 3.557462, -6.677309, 10.234771, -1.570796, -1.594108, 0.023312, 
2.356400, 3.601331, -6.654882, 10.256214, -1.570796, -1.594098, 0.023302, 
2.356500, 3.644632, -6.632179, 10.276811, -1.570796, -1.594088, 0.023292, 
2.356600, 3.687358, -6.609203, 10.296560, -1.570796, -1.594078, 0.023282, 
2.356700, 3.729501, -6.585957, 10.315458, -1.570796, -1.594068, 0.023272, 
2.356800, 3.771055, -6.562446, 10.333500, -1.570796, -1.594057, 0.023261, 
2.356900, 3.812013, -6.538672, 10.350686, -1.570796, -1.594047, 0.023251, 
2.357000, 3.852370, -6.514641, 10.367011, -1.570796, -1.594036, 0.023240, 
2.357100, 3.892118, -6.490355, 10.382473, -1.570796, -1.594025, 0.023229, 
2.357200, 3.931252, -6.465819, 10.397070, -1.570796, -1.594014, 0.023218, 
2.357300, 3.969765, -6.441035, 10.410800, -1.570796, -1.594003, 0.023207, 
2.357400, 4.007651, -6.416009, 10.423660, -1.570796, -1.593991, 0.023195, 
2.357500, 4.044904, -6.390745, 10.435648, -1.570796, -1.593980, 0.023184, 
2.357600, 4.081518, -6.365245, 10.446763, -1.570796, -1.593968, 0.023172, 
2.357700, 4.117488, -6.339514, 10.457003, -1.570796, -1.593956, 0.023160, 
2.357800, 4.152808, -6.313557, 10.466365, -1.570796, -1.593944, 0.023148, 
2.357900, 4.187472, -6.287377, 10.474849, -1.570796, -1.593932, 0.023136, 
2.358000, 4.221474, -6.260979, 10.482453, -1.570796, -1.593919, 0.023123, 
2.358100, 4.254811, -6.234366, 10.489176, -1.570796, -1.593907, 0.023111, 
2.358200, 4.287475, -6.207543, 10.495018, -1.570796, -1.593894, 0.023098, 
2.358300, 4.319462, -6.180514, 10.499976, -1.570796, -1.593881, 0.023085, 
2.358400, 4.350767, -6.153283, 10.504050, -1.570796, -1.593868, 0.023072, 
2.358500, 4.381385, -6.125856, 10.507240, -1.570796, -1.593855, 0.023059, 
2.358600, 4.411311, -6.098235, 10.509546, -1.570796, -1.593841, 0.023045, 
2.358700, 4.440541, -6.070425, 10.510966, -1.570796, -1.593828, 0.023032, 
2.358800, 4.469069, -6.042431, 10.511500, -1.570796, -1.593814, 0.023018, 
2.358900, 4.496891, -6.014257, 10.511149, -1.570796, -1.593800, 0.023004, 
2.359000, 4.524004, -5.985908, 10.509912, -1.570796, -1.593786, 0.022990, 
2.359100, 4.550402, -5.957388, 10.507790, -1.570796, -1.593771, 0.022975, 
2.359200, 4.576082, -5.928702, 10.504783, -1.570796, -1.593757, 0.022961, 
2.359300, 4.601039, -5.899854, 10.500892, -1.570796, -1.593742, 0.022946, 
2.359400, 4.625269, -5.870848, 10.496117, -1.570796, -1.593727, 0.022931, 
2.359500, 4.648769, -5.841689, 10.490458, -1.570796, -1.593713, 0.022917, 
2.359600, 4.671535, -5.812383, 10.483918, -1.570796, -1.593697, 0.022901, 
2.359700, 4.693563, -5.782933, 10.476496, -1.570796, -1.593682, 0.022886, 
2.359800, 4.714850, -5.753344, 10.468194, -1.570796, -1.593667, 0.022871, 
2.359900, 4.735393, -5.723621, 10.459013, -1.570796, -1.593651, 0.022855, 
2.360000, 4.755187, -5.693768, 10.448955, -1.570796, -1.593635, 0.022839, 
2.360100, 4.774231, -5.663791, 10.438022, -1.570796, -1.593619, 0.022823, 
2.360200, 4.792521, -5.633693, 10.426214, -1.570796, -1.593603, 0.022807, 
2.360300, 4.810054, -5.603480, 10.413535, -1.570796, -1.593587, 0.022791, 
2.360400, 4.826828, -5.573157, 10.399985, -1.570796, -1.593570, 0.022774, 
2.360500, 4.842839, -5.542728, 10.385567, -1.570796, -1.593554, 0.022758, 
2.360600, 4.858086, -5.512198, 10.370284, -1.570796, -1.593537, 0.022741, 
2.360700, 4.872565, -5.481572, 10.354137, -1.570796, -1.593520, 0.022724, 
2.360800, 4.886275, -5.450855, 10.337130, -1.570796, -1.593503, 0.022707, 
2.360900, 4.899214, -5.420051, 10.319265, -1.570796, -1.593485, 0.022689, 
2.361000, 4.911378, -5.389166, 10.300544, -1.570796, -1.593468, 0.022672, 
2.361100, 4.922768, -5.358204, 10.280971, -1.570796, -1.593450, 0.022654, 
2.361200, 4.933380, -5.327170, 10.260549, -1.570796, -1.593433, 0.022637, 
2.361300, 4.943212, -5.296069, 10.239281, -1.570796, -1.593415, 0.022619, 
2.361400, 4.952265, -5.264906, 10.217171, -1.570796, -1.593397, 0.022601, 
2.361500, 4.960535, -5.233687, 10.194221, -1.570796, -1.593378, 0.022582, 
2.361600, 4.968022, -5.202415, 10.170436, -1.570796, -1.593360, 0.022564, 
2.361700, 4.974724, -5.171096, 10.145820, -1.570796, -1.593341, 0.022545, 
2.361800, 4.980641, -5.139734, 10.120375, -1.570796, -1.593323, 0.022527, 
2.361900, 4.985771, -5.108336, 10.094107, -1.570796, -1.593304, 0.022508, 
2.362000, 4.990114, -5.076905, 10.067019, -1.570796, -1.593285, 0.022489, 
2.362100, 4.993669, -5.045446, 10.039116, -1.570796, -1.593266, 0.022470, 
2.362200, 4.996436, -5.013966, 10.010401, -1.570796, -1.593246, 0.022450, 
2.362300, 4.998413, -4.982467, 9.980881, -1.570796, -1.593227, 0.022431, 
2.362400, 4.999601, -4.950957, 9.950558, -1.570796, -1.593207, 0.022411, 
2.362500, 5.000000, -4.919439, 9.919439, -1.570796, -1.593187, 0.022391, 
2.362600, 4.999609, -4.887918, 9.887527, -1.570796, -1.593167, 0.022371, 
2.362700, 4.998429, -4.856400, 9.854829, -1.570796, -1.593147, 0.022351, 
2.362800, 4.996459, -4.824889, 9.821348, -1.570796, -1.593127, 0.022331, 
2.362900, 4.993700, -4.793391, 9.787091, -1.570796, -1.593107, 0.022311, 
2.363000, 4.990153, -4.761910, 9.752063, -1.570796, -1.593086, 0.022290, 
2.363100, 4.985818, -4.730452, 9.716269, -1.570796, -1.593065, 0.022269, 
2.363200, 4.980695, -4.699021, 9.679716, -1.570796, -1.593045, 0.022249, 
2.363300, 4.974786, -4.667622, 9.642408, -1.570796, -1.593024, 0.022228, 
2.363400, 4.968091, -4.636260, 9.604352, -1.570796, -1.593003, 0.022207, 
2.363500, 4.960612, -4.604941, 9.565553, -1.570796, -1.592981, 0.022185, 
2.363600, 4.952350, -4.573669, 9.526018, -1.570796, -1.592960, 0.022164, 
2.363700, 4.943305, -4.542448, 9.485754, -1.570796, -1.592938, 0.022142, 
2.363800, 4.933480, -4.511285, 9.444765, -1.570796, -1.592917, 0.022121, 
2.363900, 4.922876, -4.480184, 9.403060, -1.570796, -1.592895, 0.022099, 
2.364000, 4.911494, -4.449150, 9.360644, -1.570796, -1.592873, 0.022077, 
2.364100, 4.899337, -4.418188, 9.317525, -1.570796, -1.592851, 0.022055, 
2.364200, 4.886406, -4.387302, 9.273708, -1.570796, -1.592829, 0.022033, 
2.364300, 4.872704, -4.356497, 9.229201, -1.570796, -1.592807, 0.022011, 
2.364400, 4.858232, -4.325779, 9.184011, -1.570796, -1.592784, 0.021988, 
2.364500, 4.842993, -4.295153, 9.138145, -1.570796, -1.592762, 0.021966, 
2.364600, 4.826989, -4.264622, 9.091611, -1.570796, -1.592739, 0.021943, 
2.364700, 4.810223, -4.234193, 9.044415, -1.570796, -1.592716, 0.021920, 
2.364800, 4.792697, -4.203869, 8.996566, -1.570796, -1.592693, 0.021897, 
2.364900, 4.774415, -4.173655, 8.948070, -1.570796, -1.592670, 0.021874, 
2.365000, 4.755378, -4.143557, 8.898935, -1.570796, -1.592647, 0.021851, 
2.365100, 4.735591, -4.113579, 8.849169, -1.570796, -1.592624, 0.021828, 
2.365200, 4.715056, -4.083725, 8.798781, -1.570796, -1.592600, 0.021804, 
2.365300, 4.693776, -4.054001, 8.747777, -1.570796, -1.592577, 0.021781, 
2.365400, 4.671755, -4.024412, 8.696166, -1.570796, -1.592553, 0.021757, 
2.365500, 4.648996, -3.994961, 8.643957, -1.570796, -1.592529, 0.021733, 
2.365600, 4.625503, -3.965653, 8.591157, -1.570796, -1.592505, 0.021709, 
2.365700, 4.601280, -3.936494, 8.537774, -1.570796, -1.592482, 0.021686, 
2.365800, 4.576330, -3.907487, 8.483818, -1.570796, -1.592457, 0.021661, 
2.365900, 4.550658, -3.878638, 8.429296, -1.570796, -1.592433, 0.021637, 
2.366000, 4.524267, -3.849950, 8.374217, -1.570796, -1.592409, 0.021613, 
2.366100, 4.497161, -3.821429, 8.318591, -1.570796, -1.592385, 0.021589, 
2.366200, 4.469346, -3.793079, 8.262425, -1.570796, -1.592360, 0.021564, 
2.366300, 4.440824, -3.764904, 8.205729, -1.570796, -1.592336, 0.021540, 
2.366400, 4.411602, -3.736909, 8.148511, -1.570796, -1.592311, 0.021515, 
2.366500, 4.381682, -3.709099, 8.090781, -1.570796, -1.592286, 0.021490, 
2.366600, 4.351071, -3.681477, 8.032548, -1.570796, -1.592261, 0.021465, 
2.366700, 4.319773, -3.654047, 7.973820, -1.570796, -1.592236, 0.021440, 
2.366800, 4.287792, -3.626816, 7.914608, -1.570796, -1.592211, 0.021415, 
2.366900, 4.255135, -3.599785, 7.854920, -1.570796, -1.592186, 0.021390, 
2.367000, 4.221805, -3.572961, 7.794767, -1.570796, -1.592161, 0.021365, 
2.367100, 4.187809, -3.546347, 7.734156, -1.570796, -1.592136, 0.021340, 
2.367200, 4.153152, -3.519947, 7.673099, -1.570796, -1.592110, 0.021314, 
2.367300, 4.117839, -3.493766, 7.611604, -1.570796, -1.592085, 0.021289, 
2.367400, 4.081875, -3.467807, 7.549682, -1.570796, -1.592059, 0.021263, 
2.367500, 4.045267, -3.442075, 7.487342, -1.570796, -1.592034, 0.021238, 
2.367600, 4.008020, -3.416574, 7.424594, -1.570796, -1.592008, 0.021212, 
2.367700, 3.970140, -3.391308, 7.361448, -1.570796, -1.591982, 0.021186, 
2.367800, 3.931633, -3.366280, 7.297914, -1.570796, -1.591956, 0.021160, 
2.367900, 3.892506, -3.341496, 7.234001, -1.570796, -1.591931, 0.021135, 
2.368000, 3.852764, -3.316958, 7.169721, -1.570796, -1.591905, 0.021109, 
2.368100, 3.812413, -3.292670, 7.105083, -1.570796, -1.591879, 0.021083, 
2.368200, 3.771460, -3.268637, 7.040097, -1.570796, -1.591853, 0.021057, 
2.368300, 3.729912, -3.244862, 6.974774, -1.570796, -1.591826, 0.021030, 
2.368400, 3.687775, -3.221349, 6.909124, -1.570796, -1.591800, 0.021004, 
2.368500, 3.645055, -3.198102, 6.843157, -1.570796, -1.591774, 0.020978, 
2.368600, 3.601760, -3.175124, 6.776884, -1.570796, -1.591748, 0.020952, 
2.368700, 3.557896, -3.152419, 6.710315, -1.570796, -1.591721, 0.020925, 
2.368800, 3.513470, -3.129991, 6.643461, -1.570796, -1.591695, 0.020899, 
2.368900, 3.468490, -3.107842, 6.576332, -1.570796, -1.591668, 0.020872, 
2.369000, 3.422961, -3.085977, 6.508939, -1.570796, -1.591642, 0.020846, 
2.369100, 3.376892, -3.064400, 6.441292, -1.570796, -1.591615, 0.020819, 
2.369200, 3.330290, -3.043112, 6.373403, -1.570796, -1.591589, 0.020793, 
2.369300, 3.283162, -3.022119, 6.305281, -1.570796, -1.591562, 0.020766, 
2.369400, 3.235516, -3.001422, 6.236938, -1.570796, -1.591535, 0.020739, 
2.369500, 3.187359, -2.981027, 6.168385, -1.570796, -1.591509, 0.020713, 
2.369600, 3.138698, -2.960934, 6.099632, -1.570796, -1.591482, 0.020686, 
2.369700, 3.089542, -2.941149, 6.030690, -1.570796, -1.591455, 0.020659, 
2.369800, 3.039897, -2.921673, 5.961570, -1.570796, -1.591428, 0.020632, 
2.369900, 2.989773, -2.902510, 5.892283, -1.570796, -1.591402, 0.020606, 
2.370000, 2.939177, -2.883663, 5.822840, -1.570796, -1.591375, 0.020579, 
2.370100, 2.888116, -2.865136, 5.753252, -1.570796, -1.591348, 0.020552, 
2.370200, 2.836600, -2.846930, 5.683530, -1.570796, -1.591321, 0.020525, 
2.370300, 2.784635, -2.829049, 5.613684, -1.570796, -1.591294, 0.020498, 
2.370400, 2.732231, -2.811496, 5.543727, -1.570796, -1.591267, 0.020471, 
2.370500, 2.679396, -2.794273, 5.473668, -1.570796, -1.591240, 0.020444, 
2.370600, 2.626137, -2.777383, 5.403519, -1.570796, -1.591213, 0.020417, 
2.370700, 2.572463, -2.760828, 5.333292, -1.570796, -1.591186, 0.020390, 
2.370800, 2.518384, -2.744613, 5.262996, -1.570796, -1.591159, 0.020363, 
2.370900, 2.463906, -2.728738, 5.192644, -1.570796, -1.591132, 0.020336, 
2.371000, 2.409040, -2.713207, 5.122246, -1.570796, -1.591105, 0.020309, 
2.371100, 2.353793, -2.698021, 5.051814, -1.570796, -1.591078, 0.020282, 
2.371200, 2.298175, -2.683184, 4.981359, -1.570796, -1.591051, 0.020255, 
2.371300, 2.242193, -2.668697, 4.910891, -1.570796, -1.591024, 0.020228, 
2.371400, 2.185858, -2.654564, 4.840421, -1.570796, -1.590997, 0.020201, 
2.371500, 2.129177, -2.640785, 4.769962, -1.570796, -1.590970, 0.020174, 
2.371600, 2.072160, -2.627364, 4.699524, -1.570796, -1.590943, 0.020147, 
2.371700, 2.014816, -2.614303, 4.629119, -1.570796, -1.590916, 0.020120, 
2.371800, 1.957154, -2.601603, 4.558756, -1.570796, -1.590889, 0.020093, 
2.371900, 1.899182, -2.589266, 4.488448, -1.570796, -1.590862, 0.020066, 
2.372000, 1.840911, -2.577295, 4.418206, -1.570796, -1.590836, 0.020040, 
2.372100, 1.782349, -2.565691, 4.348041, -1.570796, -1.590809, 0.020013, 
2.372200, 1.723506, -2.554457, 4.277963, -1.570796, -1.590782, 0.019986, 
2.372300, 1.664390, -2.543593, 4.207984, -1.570796, -1.590755, 0.019959, 
2.372400, 1.605012, -2.533103, 4.138114, -1.570796, -1.590728, 0.019932, 
2.372500, 1.545380, -2.522986, 4.068366, -1.570796, -1.590701, 0.019905, 
2.372600, 1.485504, -2.513246, 3.998750, -1.570796, -1.590675, 0.019879, 
2.372700, 1.425394, -2.503883, 3.929276, -1.570796, -1.590648, 0.019852, 
2.372800, 1.365058, -2.494898, 3.859957, -1.570796, -1.590621, 0.019825, 
2.372900, 1.304507, -2.486295, 3.790802, -1.570796, -1.590594, 0.019798, 
2.373000, 1.243750, -2.478073, 3.721823, -1.570796, -1.590568, 0.019772, 
2.373100, 1.182796, -2.470234, 3.653030, -1.570796, -1.590541, 0.019745, 
2.373200, 1.121656, -2.462779, 3.584435, -1.570796, -1.590515, 0.019719, 
2.373300, 1.060339, -2.455710, 3.516049, -1.570796, -1.590488, 0.019692, 
2.373400, 0.998854, -2.449028, 3.447881, -1.570796, -1.590462, 0.019666, 
2.373500, 0.937211, -2.442733, 3.379944, -1.570796, -1.590435, 0.019639, 
2.373600, 0.875421, -2.436826, 3.312247, -1.570796, -1.590409, 0.019613, 
2.373700, 0.813492, -2.431309, 3.244801, -1.570796, -1.590383, 0.019587, 
2.373800, 0.751435, -2.426183, 3.177618, -1.570796, -1.590356, 0.019560, 
2.373900, 0.689259, -2.421448, 3.110707, -1.570796, -1.590330, 0.019534, 
2.374000, 0.626974, -2.417105, 3.044079, -1.570796, -1.590304, 0.019508, 
2.374100, 0.564590, -2.413154, 2.977744, -1.570796, -1.590278, 0.019482, 
2.374200, 0.502117, -2.409597, 2.911714, -1.570796, -1.590252, 0.019456, 
2.374300, 0.439565, -2.406434, 2.845999, -1.570796, -1.590226, 0.019430, 
2.374400, 0.376944, -2.403665, 2.780608, -1.570796, -1.590200, 0.019404, 
2.374500, 0.314262, -2.401291, 2.715553, -1.570796, -1.590174, 0.019378, 
2.374600, 0.251532, -2.399312, 2.650843, -1.570796, -1.590149, 0.019353, 
2.374700, 0.188761, -2.397728, 2.586489, -1.570796, -1.590123, 0.019327, 
2.374800, 0.125961, -2.396540, 2.522501, -1.570796, -1.590097, 0.019301, 
2.374900, 0.063141, -2.395748, 2.458889, -1.570796, -1.590072, 0.019276, 
2.375000, 0.000310, -2.395352, 2.395663, -1.570796, -1.590046, 0.019250, 
2.375100, -0.062520, -2.395353, 2.332833, -1.570796, -1.590021, 0.019225, 
2.375200, -0.125340, -2.395749, 2.270409, -1.570796, -1.589996, 0.019200, 
2.375300, -0.188141, -2.396541, 2.208401, -1.570796, -1.589971, 0.019175, 
2.375400, -0.250911, -2.397730, 2.146818, -1.570796, -1.589946, 0.019150, 
2.375500, -0.313643, -2.399314, 2.085671, -1.570796, -1.589921, 0.019125, 
2.375600, -0.376324, -2.401293, 2.024969, -1.570796, -1.589896, 0.019100, 
2.375700, -0.438947, -2.403668, 1.964722, -1.570796, -1.589871, 0.019075, 
2.375800, -0.501500, -2.406438, 1.904938, -1.570796, -1.589846, 0.019050, 
2.375900, -0.563973, -2.409602, 1.845628, -1.570796, -1.589821, 0.019025, 
2.376000, -0.626358, -2.413159, 1.786801, -1.570796, -1.589797, 0.019001, 
2.376100, -0.688644, -2.417110, 1.728467, -1.570796, -1.589772, 0.018976, 
2.376200, -0.750821, -2.421454, 1.670633, -1.570796, -1.589748, 0.018952, 
2.376300, -0.812879, -2.426190, 1.613310, -1.570796, -1.589724, 0.018928, 
2.376400, -0.874809, -2.431317, 1.556507, -1.570796, -1.589700, 0.018904, 
2.376500, -0.936601, -2.436834, 1.500233, -1.570796, -1.589676, 0.018880, 
2.376600, -0.998245, -2.442741, 1.444495, -1.570796, -1.589652, 0.018856, 
2.376700, -1.059732, -2.449037, 1.389305, -1.570796, -1.589628, 0.018832, 
2.376800, -1.121051, -2.455720, 1.334669, -1.570796, -1.589604, 0.018808, 
2.376900, -1.182193, -2.462789, 1.280596, -1.570796, -1.589581, 0.018785, 
2.377000, -1.243148, -2.470245, 1.227096, -1.570796, -1.589557, 0.018761, 
2.377100, -1.303908, -2.478084, 1.174177, -1.570796, -1.589534, 0.018738, 
2.377200, -1.364461, -2.486307, 1.121846, -1.570796, -1.589510, 0.018714, 
2.377300, -1.424798, -2.494911, 1.070113, -1.570796, -1.589487, 0.018691, 
2.377400, -1.484911, -2.503896, 1.018985, -1.570796, -1.589464, 0.018668, 
2.377500, -1.544789, -2.513259, 0.968470, -1.570796, -1.589441, 0.018645, 
2.377600, -1.604424, -2.523001, 0.918577, -1.570796, -1.589419, 0.018623, 
2.377700, -1.663805, -2.533118, 0.869313, -1.570796, -1.589396, 0.018600, 
2.377800, -1.722923, -2.543609, 0.820686, -1.570796, -1.589373, 0.018577, 
2.377900, -1.781769, -2.554473, 0.772704, -1.570796, -1.589351, 0.018555, 
2.378000, -1.840334, -2.565709, 0.725375, -1.570796, -1.589329, 0.018533, 
2.378100, -1.898608, -2.577313, 0.678705, -1.570796, -1.589307, 0.018511, 
2.378200, -1.956582, -2.589285, 0.632702, -1.570796, -1.589285, 0.018489, 
